Latitud,Longitud,"ID",Titulo,Anunciante,Descripcion,Reformado,Telefonos,Tipo,Precio,Precio por metro,Direccion,Provincia,Ciudad,Metros cuadrados,Habitaciones,Baños,Parking,Segunda mano,Armarios Empotrados,Construido en,Amueblado,Calefacción individual,Certificación energética,Planta,Exterior,Interior,Ascensor,Fecha,Calle,Barrio,Distrito,Terraza,Trastero,Cocina Equipada,Cocina equipada,Aire acondicionado,Piscina,Jardín,Metros cuadrados útiles,Apto para personas con movilidad reducida,Plantas,Se admiten mascotas,Balcón
40.3672989,-3.6209404,83207197,Alquiler de Piso en calle la Granja de San Ildefonso s/n,Profesional   MAGNUM,"""980€. Bonitas viviendas de 2 dormitorios, reformadas a estrenar: cocina y baños nuevo, con acabados de lujo. En perfecto estado de alquiler, tarima flotante, cocina totalmente equipada con electrodomésticos de primera calidad, la vivienda incluye plaza de garaje y trastero. Urbanizacion cerrada, com amplias zonas comes ajardinadas, pista de pádel, zona infantil, para los más pequeños de la casa, y piscina exterior. Urbanización situada en zona residencial y consolidada del ensanche, a menos de 5 minutos del Centro de Salud Ensanche de Vallecas, escuela infantil Rayuela y Colegio Rodríguez Sahagún. Cercano al casco histórico con todos los servicios y comercios a mano. Acceso a M-45 y A-3 (ambos, a 2 minutos) y transporte público mediante autobús y parada de metro ""La Gavia"" a 600 metros.Horario de atención telefonica de 9:00 A 21:00.Gastos de IBI aparte. No pagas los gastos de comunidad durante los primeros 3 años e IBI durante los primeros 2 años ¡SIN COMISION DE AGENCIA! Aprovecha esta oportunidad única.SÓLO SE PIDE: MES DE FIANZA: 925€CONDICIONES DE LA OFERTA DE BIENVENIDA:1. Permanencia de al menos un año en la vivienda desde la firma del contrato.2. Durante primer año de contrato (i) se encuentre en todo momento al corriente en el pago de la renta y gastos y (ii) cumpla con el resto de las obligaciones que se pacten en el contrato.Caso de no cumplir con lo anterior: la OFERTA DE BIENVENIDA quedará automáticamente sin efecto con carácter retroactivo y el arrendatario deberá devolver el importe correspondiente a la promoción aplicada.**Las imagenes corresponden a un apartamento tipo.**Viviendas sujetas a disponibilidad.Características básicas85 m² construidos2 habitación2 bañosSegunda mano/buen estadoCasa sin amueblarCertificación energética: (IPE no indicado) EdificioPlanta 3ª exterior Con ascensor  EquipamientoAire acondicionadoPara alquilar una vivienda con Fidere, la renta total de la vivienda no puede superar el 40% de los ingresos mensuales netos de la unidad familiar. Horario de atención telefonica de 9:00 A 21:00.""",FALSE,918 006 712,piso,980,9.61,"Calle la Granja de San Ildefonso s/n, Barrio Ensanche de Vallecas - La Gavia, Distrito Villa de Vallecas, Madrid, Madrid capital, Madrid","Madrid capital, Madrid",Madrid,102,2,2,TRUE,TRUE,,,,,no indicado,3,TRUE,FALSE,TRUE,2019/10/1,Calle la Granja de San Ildefonso s/n, Barrio Ensanche de Vallecas - La Gavia , Distrito Villa de Vallecas ,,,,,,TRUE,TRUE,80,,,TRUE,
40.3596421,-3.5950716,85288662,"Alquiler de Piso en calle Embalse de Pinilla, 51",Particular    amaya,,,,piso,2000,33.33,"Calle Embalse de Pinilla, 51, Barrio Ensanche de Vallecas - La Gavia, Distrito Villa de Vallecas, Madrid, Madrid capital, Madrid","Madrid capital, Madrid",Madrid,60,2,1,,TRUE,,,,,en trámite,5,FALSE,TRUE,TRUE,2019/0/meses,"Calle Embalse de Pinilla, 51", Barrio Ensanche de Vallecas - La Gavia , Distrito Villa de Vallecas ,,,,,,,,55,,,,
40.3663477,-3.6000112,39497373,Alquiler de Piso en calle José Tamayo s/n,Profesional   MAGNUM,"""740€. Bonitas viviendas de 1 dormitorios, reformadas a estrenar: cocina y baños nuevo, con acabados de lujo. En perfecto estado de alquiler, suelo parqué, armarios empotrados, luminarias nuevas y cocina totalmente equipada con electrodomésticos de primeras marcas. La vivienda incluye en el precio plaza de garaje y trastero. Promoción de viviendas en el Ensanche de Vallecas a 20 metros de C. C. La Gavia. Acceso directo e inmediato a la M-45 y A-3 (1 minuto para ambos). Metro Las Suertes a 150 metros. Gran oferta de ocio: La Gavia, IKEA, Carrefour, Cinesa, etc. Junto al colegio Gredos San Diego. Sus servicios, sus comunicaciones, sus parques y su cercanía al centro de Madrid hacen de la promoción un lugar único para vivir en viviendas de reciente construcción con todos los equipamientos y servicios.SÓLO SE PIDE: MES DE FIANZA: 740€Gastos de IBI aparte. No pagas los gastos de comunidad durante los primeros 3 años e IBI durante los primeros 2 años ¡SIN COMISION DE AGENCIA! Aprovecha esta oportunidad única.**Las imagenes corresponden a un apartamento tipo.**Viviendas sujetas a disponibilidad.""",FALSE,918 006 712,piso,740,16.44,"Calle José Tamayo s/n, Barrio Ensanche de Vallecas - La Gavia, Distrito Villa de Vallecas, Madrid, Madrid capital, Madrid","Madrid capital, Madrid",Madrid,45,,1,TRUE,TRUE,TRUE,,FALSE,,no indicado,4,TRUE,FALSE,TRUE,2019/10/1,Calle José Tamayo s/n, Barrio Ensanche de Vallecas - La Gavia , Distrito Villa de Vallecas ,,TRUE,TRUE,TRUE,,,TRUE,,,,TRUE,
40.3702369,-3.6068585,2107565,"Alquiler de Piso en calle Entrepeñas, 62",Particular    Juan,"""Particular alquila piso muy luminoso, todo exterior, estupendas vistas, amplio, nuevo en Ensanche de Vallecas, Metro La Gavia. Consta de 3 dormitorios con armarios empotrados, 2 baños, amplio salón, cocina con lavadora, frigorífico, horno, placa vitrocerámica y campana extractora. Parquet y ventanas Climalit. Con terraza/ tendedero. Amueblado y también sin muebles.Solo 8 vecinos por portal y 2 vecinos por planta, zona tranquila, en urbanización cerrada con zona infantil de juegos. Conserje en la puerta.Metro y bus cerca en la puerta. A 200m del Ikea, Carrefour y Centro Comercial La Gavia, salidas inmediatas a M45 y A3. Garaje y Trastero incluidos. IBI e impuesto basura incluidos.Lo alquila directamente el dueño, sin comisión de agencias. Disponible inmediatamente.La casa dispone de portero automático""",FALSE,630 423 796,piso,1300,10.83,"Calle Entrepeñas, 62, Urb. Los cisnes, Barrio Ensanche de Vallecas - La Gavia, Distrito Villa de Vallecas, Madrid, Madrid capital, Madrid","Madrid capital, Madrid",Madrid,120,3,2,TRUE,TRUE,TRUE,,TRUE,,no indicado,1,TRUE,FALSE,TRUE,2019/8/7,,,,TRUE,TRUE,TRUE,TRUE,,,TRUE,110,,,,
40.3710458,-3.6299212,34529075,Alquiler de Piso en calle de Honrubia s/n,Profesional   MAGNUM,"""850€. Bonitas viviendas 3 dormitorios, que incluyen plaza de garaje y trastero. En perfecto estado de alquiler, cuenta con cocina amueblada con encimera, horno, fregadero y campana. El edificio se caracteriza por su innovador y arquitectura vanguardista, amplias zonas comunes ajardinadas.Muy cercana al Centro de Salud del Ensanche de Vallecas, en dónde se puede encontrar comercios y servicios como Mercadona (en la puerta), farmacia, gimnasio, bancos y gasolinera. Además, con el Instituto Villa de Vallecas y Centro de Alzheimer Fundación Reina Sofía a 250 metros. Con fácil acceso desde el Polígono de Vallecas y M-40/M-45 (a 3 minutos), A-3 (a 5 minutos). Comunicado mediante transporte de autobús y con parada de metro ""Congosto"" cercana. Horario de atención telefonica de 9:00 A 21:00.Gastos de IBI aparte. No pagas los gastos de comunidad durante los primeros 3 años e IBI durante los primeros 2 años ¡SIN COMISION DE AGENCIA! Aprovecha esta oportunidad única.SÓLO SE PIDE: MES DE FIANZA: 850€**Las imagenes corresponden a un apartamento tipo.**Viviendas sujetas a disponibilidad.Para alquilar una vivienda con Fidere, la renta total de la vivienda no puede superar el 40% de los ingresos mensuales netos del/los firmantes del contrato.""",FALSE,918 006 712,piso,850,9.24,"Calle de Honrubia s/n, Barrio Ensanche de Vallecas - La Gavia, Distrito Villa de Vallecas, Madrid, Madrid capital, Madrid","Madrid capital, Madrid",Madrid,92,3,2,TRUE,TRUE,,,FALSE,,no indicado,NaN,TRUE,FALSE,TRUE,2019/10/1,Calle de Honrubia s/n, Barrio Ensanche de Vallecas - La Gavia , Distrito Villa de Vallecas ,,TRUE,TRUE,TRUE,,,,,,,TRUE,
40.3565526,-3.5904761,85967307,Alquiler de Piso en calle la Escuela de Vallecas,Profesional   MAGNUM,"""790€Moderna promocion de viviendas, muy luminoso, reformado a estrenar: cocina y baños nuevo, con acabados de lujo. En perfecto estado de alquiler, tarima flotante, armarios empotrados, la cocina está totalmente equipada con electrodomésticos de primera calidad: frigorifico, lavadora, lavavajillas, microondas... Las viviendas incluyen plaza de garaje. Urbanización privada con servicio de portería, zonas comunes ajardinadas y piscina exteriorCuenta con óptimas comunicaciones, situada junto a la autopista A-3 y M-45. Metro: Línea 1 y de las diferentes líneas de autobús. Amplia variedad de centros educativos. Ubicado a pocos metros se sitúa el Centro Comercial La Gavia con amplia diversidad de tiendas, cines, restaurantes, además de Carrefour e Ikea. La zona dispone de Centro Salud y de Hospital, en definitiva, con todos los servicios que uno puede necesitar a la puerta de su vivienda.Horario de atención telefonica de 9:00 a 21:00SÓLO SE PIDE: MES DE FIANZA: 790No pagas los gastos de comunidad durante los primeros 3 años e IBI durante los primeros 2 años ¡SIN COMISION DE AGENCIA! Ni honorarios de comercialización para el inquilino. Aprovecha esta oportunidad única. **Las imágenes corresponden a un apartamento tipo.**Viviendas sujetas a disponibilidad. "".""",TRUE,912 031 514,piso,750,13.64,"Calle la Escuela de Vallecas, Barrio Ensanche de Vallecas - La Gavia, Distrito Villa de Vallecas, Madrid, Madrid capital, Madrid","Madrid capital, Madrid",Madrid,55,,1,TRUE,TRUE,TRUE,,FALSE,,no indicado,4,TRUE,FALSE,TRUE,2019/10/1,Calle la Escuela de Vallecas, Barrio Ensanche de Vallecas - La Gavia , Distrito Villa de Vallecas ,,,TRUE,TRUE,TRUE,TRUE,TRUE,38,,,TRUE,
40.360738,-3.594209,86099244,"Alquiler de Piso en avenida ensanche de Vallecas, 114",Particular    particular,"""ideal para familia, 2 meses de fianza mayor información por whatpps 631160077. imprescindible demostrar solvencia económica.""",FALSE,,piso,1050,8.4,"Avenida ensanche de Vallecas, 114, Barrio Ensanche de Vallecas - La Gavia, Distrito Villa de Vallecas, Madrid, Madrid capital, Madrid","Madrid capital, Madrid",Madrid,125,3,2,TRUE,TRUE,TRUE,,TRUE,gas natural,en trámite,4,TRUE,FALSE,TRUE,2019/0/meses,"Avenida ensanche de Vallecas, 114", Barrio Ensanche de Vallecas - La Gavia , Distrito Villa de Vallecas ,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,,TRUE,
40.3724318,-3.6311476,86465903,Alquiler de Piso en Ensanche de Vallecas - La Gavia,Profesional   Torresrubí gestión inmobiliaria,"""A pocos minutos de la vivienda encontrarás bares, bazares, gasolineras, supermercados, restaurantes…  Y si lo que te gusta es disfrutar de la naturaleza encontrarás los parques ¨Navamores¨, ¨Las cataratas¨ y el parque ¨la gavia¨. Y si eres de las personas que te encanta hacer deporte tienes el ¨gimnasio callejero¨, perfecto para hacer tus deportes favoritos y disfrutar al aire libre. A unos minutos de la vivienda podrás coger el metro de congosto para ir a cualquier destino, pero si pefieres más el autobús tienes para elegir entre el 103,142 y 54. Para ir en coche tienes el acceso a la avenida Mayorazgo, la carretera de Villaverde a Vallecas, la M-40 y la M-45.  La vivienda tiene 4 habitaciones 3 de ellas simples y otra doble, 2 baños, salón, cocina, garaje y trastero. Unica vivienda en planta   No dude en ponerse en contacto con nosotros para cualquier consulta y para realizar una visita.""",FALSE,918 003 827,piso,1050,6.77,", Barrio Ensanche de Vallecas - La Gavia, Distrito Villa de Vallecas, Madrid, Madrid capital, Madrid","Madrid capital, Madrid",Madrid,155,4,2,TRUE,TRUE,TRUE,2007,,gas natural,en trámite,6,TRUE,FALSE,TRUE,2019/9/20,, Barrio Ensanche de Vallecas - La Gavia , Distrito Villa de Vallecas ,,TRUE,,,,,,100,TRUE,,,
40.37975,-3.63301,36065039,"Alquiler de Piso en calle Calle Puerto de Pozazal, 37",Profesional   Contacto Contacto,"""LEER TEXTO COMPLETO  No pedimos AVALES bancarios, pedimos contrato de trabajo y 2 ultimas nominas, se puede entrar cualquier día del mes, desde el día que entra se pagaría cada 30 días. Se encuentra ubicado en la calle puerto de pozazal 37, en el ensanche de vallecas, metro y renfe mas cercano sierra de guadalupeAl alquiler del apartamento se le incluye: gimnasio, piscina, pádel, parque infantil, comunidad, ascensores, agua sin limitación y hasta 50 € de luz ya incluidos en el precio. Autobuses, renfe y metro sierra de Guadalupe. También tenemos en otras zonas. NO SE ADMITEN MASCOTAS.Teléfono de contacto 622843044.""",FALSE,912 173 875,piso,750,13.64,"Calle Calle Puerto de Pozazal, 37, Barrio Ensanche de Vallecas - La Gavia, Distrito Villa de Vallecas, Madrid, Madrid capital, Madrid","Madrid capital, Madrid",Madrid,55,,1,TRUE,TRUE,TRUE,,TRUE,,en trámite,3,TRUE,FALSE,TRUE,2019/10/1,"Calle Calle Puerto de Pozazal, 37", Barrio Ensanche de Vallecas - La Gavia , Distrito Villa de Vallecas ,,,TRUE,TRUE,TRUE,TRUE,,50,,,,
40.360486,-3.5939183,83602553,"Alquiler de Piso en avenida Ensanche de Vallecas, Madrid, 116",Profesional   Témpore Homes,"""¡Alquila ahora y llévate el primer mes gratis!Vivienda de 1 dormitorio, situada en el Ensanche de Vallecas, muy próxima al Centro Comercial de La Gavia, Ikea, y en el tramo medio del barrio, junto a M45, y frente a metro de Valdecarros, a escasos 100 metros. La urbanización dispone de control de acceso, zonas ajardinadas, sala comunitaria, dos piscinas (adulto y niños), servicio de conserjería.Edificio singular, con estructura y diseño moderno, de reciente construcción, con plaza de garaje y trastero.Consulte condiciones y disponibilidad.Las viviendas se alquilan no amuebladas. Imágenes pertenecen a vivienda piloto sin carácter contractual.Aire acondicionado opcional. "".REQUISITOSAportación de 3 últimas nóminas o similar para acreditar ratio de solvenciaContrato indefinido o similar con antigüedad mínima de 1 año.En la firma de contrato se solicitará un seguro de vivienda de contenido1 mes de fianza + Seguro de Impago.""",FALSE,917 222 005,piso,780,13,"Avenida Ensanche de Vallecas, Madrid, 116, Urb. Edificio Vallecas 114, Barrio Ensanche de Vallecas - La Gavia, Distrito Villa de Vallecas, Madrid, Madrid capital, Madrid","Madrid capital, Madrid",Madrid,60,,1,TRUE,TRUE,TRUE,2011,FALSE,gas natural,,1,TRUE,FALSE,TRUE,2019/9/27,,,,,TRUE,,,,TRUE,TRUE,,,,,
40.360486,-3.5939183,82407813,"Alquiler de Piso en avenida del Ensanche de Vallecas, Madrid, 116",Profesional   Témpore Homes,"""¡Alquila ahora y llévate el primer mes gratis!TÉMPORE HOMES ofrece viviendas a estrenar de 1 (baño más un aseo), situadas en el Ensanche de Vallecas, muy próxima al Centro Comercial de La Gavia, Ikea, y en el tramo medio del barrio, junto a M45, y frente a metro de Valdecarros, a escasos 100 metros. La urbanización dispone de control de acceso, zonas ajardinadas, sala comunitaria, dos piscinas (adulto y niños), servicio de conserjería.Edificio singular, con estructura y diseño moderno, de reciente construcción, con plaza de garaje y trastero.Consulte condiciones y disponibilidad.Las viviendas se alquilan no amuebladas.Aire acondicionado opcional. El precio de la vivienda varía en función de la planta escogida.REQUISITOSAportación de 3 últimas nóminas o similar para acreditar ratio de solvenciaContrato indefinido o similar con antigüedad mínima de 1 año.En la firma de contrato se solicitará un seguro de vivienda de contenido1 mes de fianza + Seguro de Impago.""",FALSE,917 222 005,piso,790,13.39,"Avenida del Ensanche de Vallecas, Madrid, 116, Urb. Edificio Vallecas 114, Barrio Ensanche de Vallecas - La Gavia, Distrito Villa de Vallecas, Madrid, Madrid capital, Madrid","Madrid capital, Madrid",Madrid,59,,1,TRUE,TRUE,TRUE,,FALSE,,,3,TRUE,FALSE,TRUE,2019/9/27,,,,,TRUE,,,,TRUE,TRUE,,,,,
40.3770157,-3.6101337,86746312,"Alquiler de Chalet pareado en puente del Arzobispo, 14",Particular    javier,"""Chalet en una de las mejores zona de Madrid. Junto a la ciudad deportiva del Rayo Vallecano.Casa de tres plantas. Con 5 habitaciones y tres baños.Planta baja: cocina, salón, una habitación y pequeño baño con ducha. Primera planta: cuatro habitaciones y dos baños (uno en el dormitorio principal)Planta sotano: garaje para varios coches. Espacio completamente diáfano.Sistema de calefacción y airea condicionado por suelo radiante en toda la casa.Sistema de alarma e internet en todas las habitaciones.""",FALSE,639 079 907,chalet,2800,9.33,"Puente del Arzobispo, 14, Barrio Ensanche de Vallecas - La Gavia, Distrito Villa de Vallecas, Madrid, Madrid capital, Madrid","Madrid capital, Madrid",Madrid,300,5,3,,,,,,,,,,,,,"Puente del Arzobispo, 14", Barrio Ensanche de Vallecas - La Gavia , Distrito Villa de Vallecas ,,,,,,,,,,3,,
40.3599229,-3.5886614,86751545,"Alquiler de Piso en calle la Escuela de Vallecas, 20",Particular    Benjamin,"""Se alquila piso seminuevo de 75m2 habitables, distribuidos en 2 dormitorios con armarios empotrados y ventanas amplias, espacioso salón independiente con mirador, cocina con tendedero cerrado, 2 baños (uno de ellos en la habitación principal) y sin amueblar.También se incluye en el precio plaza de garaje de 13m2 y trastero de 5m2.Dispone de preinstalación de aire acondicionado canalizable y suelo radiante. Muy buenas calidades, luminoso, con orientación noroeste. Vivienda con 11 años de antigüedad cuenta con ascensor, situada dentro de una urbanización cerrada con zonas comunes y con conserje. Zona con todo tipo de servicios próximos: Centro Comercial La Gavia, colegios, instalaciones deportivas municipales etc y situado a 150 metros de la salida de Metro de “Valdecarros”, autobuses cercanos y con magnífica comunicación para coche con acceso a la A3, M45, M50.PRECIO DEL ALQUILER CON COMUNIDAD INCLUIDA.""",FALSE,,piso,900,6.98,"Calle la Escuela de Vallecas, 20, Barrio Ensanche de Vallecas - La Gavia, Distrito Villa de Vallecas, Madrid, Madrid capital, Madrid","Madrid capital, Madrid",Madrid,129,2,2,TRUE,TRUE,TRUE,,FALSE,,no indicado,3,TRUE,FALSE,TRUE,2019/9/30,"Calle la Escuela de Vallecas, 20", Barrio Ensanche de Vallecas - La Gavia , Distrito Villa de Vallecas ,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,75,,,,
40.3663975,-3.5974837,86788600,"Alquiler de Ático en avenida de las Suertes, 55",Particular    Ali,"""Se alquila ático con magníficas vistas. Tiene dos habitaciones y dos baños. Se puede alquilar sin amueblar o amueblado. Situado en la Avenida de Las Suertes 55, al lado del Centro Comercial La Gavia, metro Las Suertes. Piscina de verano, piscina de invierno, pádel acristalado, zona infantil, amplios jardines comunitarios, casa climatizada A/A y calefacción, gimnasio completo, spa, sauna muy amplia, vigilancia 24 horas, a 50 metros centro comercial y cines, a 300 metros línea 1 de metro, autobuses nocturnos, 2 amplios armarios empotrados, vistas a la sierra norte de Madrid, mirador con persiana instalada, toallero eléctrico en el baño, garaje muy amplio sin problemas de maniobrabilidad. "".REQUISITOS 1 mes de fianza + seguro de impago.Contrato indefinido de más de un año de antigüedad.""",FALSE,601 061 677,piso,1295,12.33,"Avenida de las Suertes, 55, Barrio Ensanche de Vallecas - La Gavia, Distrito Villa de Vallecas, Madrid, Madrid capital, Madrid","Madrid capital, Madrid",Madrid,105,2,2,TRUE,TRUE,TRUE,,FALSE,,inmueble exento,9,TRUE,FALSE,TRUE,2019/9/13,"Avenida de las Suertes, 55", Barrio Ensanche de Vallecas - La Gavia , Distrito Villa de Vallecas ,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,,,,TRUE,TRUE
40.3636393,-3.5872657,86802763,Alquiler de Piso en calle Arte Conceptual,Profesional   Federico Villegas Lamberti,"""Coqueto apartamento que consta de salón- comedor, cocina con terraza tendedero, dos dormitorios y 2 baños. Amueblado y equipado con electrodomésticos. Plaza de garaje incluida en el precio del alquiler. Mejor verlo! Para más información contactar con Patricia en el 699_323_303 (también atiendo WhatsApp).""",FALSE,914 879 865,piso,1025,11.39,"Calle Arte Conceptual, Barrio Ensanche de Vallecas - La Gavia, Distrito Villa de Vallecas, Madrid, Madrid capital, Madrid","Madrid capital, Madrid",Madrid,90,2,2,TRUE,TRUE,TRUE,,TRUE,TRUE,,3,TRUE,FALSE,TRUE,2019/9/4,Calle Arte Conceptual, Barrio Ensanche de Vallecas - La Gavia , Distrito Villa de Vallecas ,,,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,
40.3562388,-3.5943308,86805660,Alquiler de Ático en Ensanche de Vallecas - La Gavia,Profesional   Inmobiliarias Madrid XXI,"""Precioso ático de un dormitorio amplio, con gran salón y cocina independiente, Increíble terraza 85 METROS CUADRADOS, luminoso piso, con plaza de garaje, y piscina. Inmejorables vistas. Urbanización privada con portero, y zonas comunes con una buena piscina. Cerca del metro Valdecarros al lado del centro comercial La Gavia y muy cerca de la Ciudad Deportiva del Rayo Vallecano. Baño con ventana exterior, tan difícil de encontrar, El piso está sin muebles, aunque no tendría inconveniente en ponerlos si es un buen perfil de cliente, . Lo que sí está amueblada es la cocina y dotada con nevera combi, lavaplatos, horno, extractora, placa vitrocerámica y lavadora. Las orientaciones son este, oeste y norte.  Lo alquilaría con plaza de garaje. ¡ Te va a encantar, ven a verlo, puede ser tu hogar! Imprescindible buena documentación para alquilarlo.""",FALSE,912 177 843,piso,850,6.12,", Barrio Ensanche de Vallecas - La Gavia, Distrito Villa de Vallecas, Madrid, Madrid capital, Madrid","Madrid capital, Madrid",Madrid,139,,1,,TRUE,,2007,FALSE,gas natural,no indicado,8,TRUE,FALSE,TRUE,2019/9/5,, Barrio Ensanche de Vallecas - La Gavia , Distrito Villa de Vallecas ,TRUE,,TRUE,TRUE,,,,54,TRUE,,,
40.3744662,-3.6324975,86029073,Alquiler de Estudio en carretera de Villaverde a Vallecas,Profesional   sanmial .,"""Amplio apto turística de 46m2. Dispone de dormitorio (NO INDEPENDIENTE), mueble separatorio en salón, cocina americana equipada, cuarto de baño completo con bañera. Armario empotrado a la entrada de vivienda. Aire acondicionado con bomba de calor. Gran ventanal, lo que proporciona mucha luminosidad a la vivienda. Terraza exterior en salón. Plaza de garaje incluida en precio. Urbanización con piscina, zona verde y Conserje físico 24h. Autoservicio lavandería ""A escasos 8 minutos caminando de Metro Sierra de Guadalupe y estación de Renfe. "".""",FALSE,918 003 216,piso,550,11.96,"Carretera de Villaverde a Vallecas, Barrio Ensanche de Vallecas - La Gavia, Distrito Villa de Vallecas, Madrid, Madrid capital, Madrid","Madrid capital, Madrid",Madrid,46,,1,TRUE,TRUE,TRUE,,TRUE,,en trámite,3,TRUE,FALSE,TRUE,2019/9/30,Carretera de Villaverde a Vallecas, Barrio Ensanche de Vallecas - La Gavia , Distrito Villa de Vallecas ,,,TRUE,TRUE,TRUE,,,,,,,TRUE
40.3720665,-3.6120775,86877972,"Alquiler de Piso en calle Barranco del Novillo, 16",Particular    Estibaliz,"""Abstenerse Agencias / Inmobiliarias. Disponible en Noviembre 2019.ABSTENERSE AGENCIAS/INMOBILIARIAS! . Piso semi-nuevo con pocos años de antigüedad en perfectas condiciones, gran salón de 28 m2, 2 habitaciones, 1 baño amueblado completo con mampara, cocina amueblada con encimera de silestone, vitroceramica, horno, lavadora y lavavajillas, tendedero cerrado acristalado, A/A por conductos internos en toda la casa, 3 armarios empotrados dobles, suelos de parquet, puerta acorazada, 1 PLAZA DE GARAJE, amplio trastero. 4º planta con ascensor. Urbanización dotada de piscina, gimnasio, salón social, portero físico y cámaras de seguridad 24 horas.Condiciones: Fianza de 2 mensualidades y seguro cobros/3ª mensualidad fianza. distribución: 3 vecinos en el edificio la casa dispone de: portero automático.""",FALSE,,piso,925,10.28,"Calle Barranco del Novillo, 16, Barrio Ensanche de Vallecas - La Gavia, Distrito Villa de Vallecas, Madrid, Madrid capital, Madrid","Madrid capital, Madrid",Madrid,90,2,1,TRUE,TRUE,TRUE,2008,FALSE,gas natural,en trámite,6,TRUE,FALSE,TRUE,2019/9/25,"Calle Barranco del Novillo, 16", Barrio Ensanche de Vallecas - La Gavia , Distrito Villa de Vallecas ,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,75,TRUE,,,
40.3645198,-3.5832921,1670450,"Alquiler de Dúplex en calle Cerro del Murmullo, 13",Particular    antonio,"""mi tel es 670 06 07 90 duplex precioso, dos dormitorios amueblado con cama de matrimonio cada uno y dos cuartos de baño, muy cerca del Ikea Vallecas y amueblado con muebles de IKea, Techos altos. escalera de diseño, cocina independiente con lavadora, lavavajillas, nevera, microondas, vitrocerámica todo a estrenar. vigilancia 24 h, plaza de garaje grande, Edificio moderno de 2008, fachada de cristal, jardines con césped, piscina. muy bien comunicado con el metro, la m-45 y el aeropuerto. Mi tel es 670 06 07 90.""",FALSE,669 445 028,piso,1000,12.5,"Calle Cerro del Murmullo, 13, Urb. jardines del valle, Barrio Ensanche de Vallecas - La Gavia, Distrito Villa de Vallecas, Madrid, Madrid capital, Madrid","Madrid capital, Madrid",Madrid,80,2,2,TRUE,TRUE,TRUE,,TRUE,,en trámite,1,TRUE,FALSE,TRUE,2019/9/23,,,,,,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,
40.3645198,-3.5832921,1668062,"Alquiler de Estudio en calle Cerro del Murmullo, 13",Particular    cristina,"""Mi tel es 670 06 07 90 alquilo duplex precioso, muy próximo a Ikea del PAU de Vallecas, amueblado con muebles de Ikea, muy luminoso, cocina cerrada con ventana pasaplatos y equipada con electrodomésticos: lavadora, lavavajillas, nevera, microondas. Precioso desde la planta de arriba ves la doble altura del salón y queda muy diáfano, con grandes cristaleras, aire acondicionado frío/calor, tarima flotante, salones comunes, vigilancia 24 h, plaza de garaje, piscina, jardines césped, fachada del edificio de cristal, muy bien comunicado metro a 10 minutos, A-3 y M-40. 60 metros. Enfrente tiene la vía verde de la Comunidad de Madrid, con un pinar precioso pista para correr y montar en bici. distribución: 20 vecinos en el edificio.""",FALSE,670 060 790,piso,950,14.62,"Calle Cerro del Murmullo, 13, Urb. jardines del valle, Barrio Ensanche de Vallecas - La Gavia, Distrito Villa de Vallecas, Madrid, Madrid capital, Madrid","Madrid capital, Madrid",Madrid,65,,1,TRUE,TRUE,TRUE,,TRUE,TRUE,no indicado,1,TRUE,FALSE,TRUE,2019/9/17,,,,,,TRUE,TRUE,TRUE,TRUE,TRUE,,,,TRUE,
40.3756415,-3.6100319,38756710,"Alquiler de Piso en calle de Villamayor de Santiago, 11",Particular    Javier montero,"""Calefacción caldera de gas.""",FALSE,,piso,1200,14.12,"Calle de Villamayor de Santiago, 11, Barrio Ensanche de Vallecas - La Gavia, Distrito Villa de Vallecas, Madrid, Madrid capital, Madrid","Madrid capital, Madrid",Madrid,85,2,2,,TRUE,TRUE,,TRUE,gas natural,no indicado,5,TRUE,FALSE,TRUE,2019/9/29,"Calle de Villamayor de Santiago, 11", Barrio Ensanche de Vallecas - La Gavia , Distrito Villa de Vallecas ,,,TRUE,TRUE,,TRUE,TRUE,65,,,,
